cohort,seed,family,true_causal_set,provisional_candidate,state,accepted_candidate,false_authority,no_abstention_false_authority,intervention_nrmse,model_disagreement,rank_stability,ood_score,factual_rmse,mean_false_credit_mass
INDEPENDENT_REPLICATION,51003,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07427042337862316,0.04394886631589839,1.0,3.267807012347588,0.29031804989301613,0.05209781249576433
INDEPENDENT_REPLICATION,51003,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7026490021868002,0.02245149801602603,1.0,2.7191582454769874,0.4575947398126737,0.8608104651073651
INDEPENDENT_REPLICATION,51003,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.16009714527819,0.03939333974371749,1.0,3.3824162545281675,0.8986539890993682,1.0
INDEPENDENT_REPLICATION,51004,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.05684956940510081,0.013352652746805891,1.0,3.2867941102663565,0.15569971140115074,0.03427652850611721
INDEPENDENT_REPLICATION,51004,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0004932835845701,0.6678680639787029,0.25,3.376860016661256,0.6573529488286531,0.22191399586355728
INDEPENDENT_REPLICATION,51004,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.07621457991729079,0.019494970239802827,1.0,3.0330441266959722,0.17202732236420273,0.03355779720315599
INDEPENDENT_REPLICATION,51004,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5818408776084962,0.03227417153899556,1.0,3.2978083527854105,3.22570540562679,0.6298166585012047
INDEPENDENT_REPLICATION,51004,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.08613531407270594,0.058878151262185235,1.0,3.258006232483741,0.24002177980991304,0.0774008035281229
INDEPENDENT_REPLICATION,51004,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7031542736356309,0.08799474884836263,1.0,2.7712898324436632,0.42613771504952996,0.8398877450916996
INDEPENDENT_REPLICATION,51004,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.073373983520182,0.04468866681008829,1.0,3.34243779135995,0.9680643469080898,1.0
INDEPENDENT_REPLICATION,51005,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03387797660030829,0.01332011805750408,1.0,3.267416426307728,0.13507315778753762,0.019472472225304235
INDEPENDENT_REPLICATION,51005,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0631498258269958,0.20205483867285573,0.8333333333333334,3.3450209019221906,0.7158169362614631,0.08270686233543446
INDEPENDENT_REPLICATION,51005,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06590861247281221,0.040914788028474765,1.0,3.1467083331384127,0.18584588188359763,0.03779615645183201
INDEPENDENT_REPLICATION,51005,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.532188213568182,0.035716038355459855,1.0,3.3306111008060224,3.2077632264648175,0.6229874434383142
INDEPENDENT_REPLICATION,51005,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.054969124756153134,0.027320799756753254,1.0,3.2340750912259857,0.2554662594195133,0.03651712947452383
INDEPENDENT_REPLICATION,51005,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.714010133738878,0.06184901503405666,1.0,2.8004721002232054,0.40904602945370744,0.8359107583603721
INDEPENDENT_REPLICATION,51005,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.0329704873070247,0.03622600177267537,1.0,3.502980769959188,0.8474453685820568,1.0
INDEPENDENT_REPLICATION,51006,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03901569957624297,0.012728034801630742,1.0,3.3164594454168927,0.16259638535325363,0.021168693013541857
INDEPENDENT_REPLICATION,51006,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0285189241231785,0.41424047272685105,0.5,3.2859809565249356,0.6174265812752381,0.1113365343449208
INDEPENDENT_REPLICATION,51006,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06575078272101983,0.02277709446809315,1.0,3.114126689661621,0.1997837683081603,0.04162181806662317
INDEPENDENT_REPLICATION,51006,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.4682594765227894,0.05782804948489618,1.0,3.2805798254391743,3.096107392456351,0.6210672628259958
INDEPENDENT_REPLICATION,51006,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06610854716433694,0.06347917186317753,1.0,3.243649075137702,0.27197605692274596,0.0610412411893732
INDEPENDENT_REPLICATION,51006,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6906269340787705,0.019241865742601054,1.0,2.6558221175086114,0.4564781193532331,0.8669586689384927
INDEPENDENT_REPLICATION,51006,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.9912166547346657,0.04418792562455234,1.0,3.3663657099066544,0.9652207148415837,1.0
INDEPENDENT_REPLICATION,51007,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.049877163060666675,0.010485471092756514,1.0,3.3698599587195566,0.16030695308131454,0.024967133632400277
INDEPENDENT_REPLICATION,51007,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0052433561088385,0.782233480554746,0.6666666666666666,3.384120252555154,0.7432517446534679,0.15676858058988666
INDEPENDENT_REPLICATION,51007,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05751765737559572,0.09505939544164427,1.0,3.110212419211491,0.2135745548481403,0.03615361717081012
INDEPENDENT_REPLICATION,51007,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5277193333848658,0.03759232591811481,1.0,3.227721711474823,3.175628082519578,0.6076185546387306
INDEPENDENT_REPLICATION,51007,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0809290575956303,0.09469292008437982,1.0,3.123986306471017,0.2510116386313878,0.0478980671347812
INDEPENDENT_REPLICATION,51007,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7178620580695478,0.05308249016367875,1.0,2.7907950330366793,0.40893048195376364,0.8411963626181103
INDEPENDENT_REPLICATION,51007,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.8511427040601496,0.05371691057240557,1.0,3.43245897439827,0.8988503341995095,1.0
INDEPENDENT_REPLICATION,51008,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.05037448308800985,0.012880992011208306,1.0,3.2527272145820048,0.1574853003852167,0.022843231695009302
INDEPENDENT_REPLICATION,51008,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9988616868953907,0.9255674594212918,0.25,3.2606692417979506,0.6188874348405857,0.15913758086945312
INDEPENDENT_REPLICATION,51008,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07009109473414761,0.07413118664547655,1.0,3.1494050519973884,0.18632562436830388,0.03814802461679659
INDEPENDENT_REPLICATION,51008,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5731923232657352,0.0503946922277185,1.0,3.4404815191512275,3.3057233534737502,0.6347495495475309
INDEPENDENT_REPLICATION,51008,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.08647992857088933,0.03404833476340917,1.0,3.144160150666016,0.2527705311986086,0.05029893841435598
INDEPENDENT_REPLICATION,51008,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6963440313609364,0.0207874305251154,1.0,2.7614118960375955,0.43980791191826496,0.867168924905359
INDEPENDENT_REPLICATION,51008,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.284422847460026,0.030839302780880203,1.0,3.3455164311370282,0.7164369000156762,1.0
INDEPENDENT_REPLICATION,51009,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03533442917300695,0.011977176878796222,1.0,3.2504737342738523,0.14859666012096778,0.0201924924272023
INDEPENDENT_REPLICATION,51009,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0043886037067895,0.7276937246165986,0.75,3.3464371924829,0.6293689347568017,0.1460638152842733
INDEPENDENT_REPLICATION,51009,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0913575373377391,0.06119739068923724,1.0,3.103043029929654,0.20976500154129352,0.03528892704206108
INDEPENDENT_REPLICATION,51009,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6310056552706729,0.02928267150632213,1.0,3.2662173843711058,3.2614145371771133,0.6170046210666291
INDEPENDENT_REPLICATION,51009,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0650474797505988,0.12241237317313361,1.0,3.2117779449034556,0.29985462363844134,0.05805668732853068
INDEPENDENT_REPLICATION,51009,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.749020823638219,0.07358019882621471,1.0,2.75667369964102,0.5443364070747534,0.8270792927171109
INDEPENDENT_REPLICATION,51009,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.051999191369541,0.03152474712806445,1.0,3.268952446214851,0.9901662538061422,1.0
INDEPENDENT_REPLICATION,51010,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.039077747352622816,0.006236950058887925,1.0,3.2964019148855686,0.1620206755819287,0.021395723957177974
INDEPENDENT_REPLICATION,51010,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0082974872254549,0.6115466779521055,0.3333333333333333,3.371224708039702,0.6608964487353383,0.1701202707478064
INDEPENDENT_REPLICATION,51010,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06848664668311522,0.052455472228797574,1.0,3.1703885001291843,0.18937843726770703,0.04128872336917692
INDEPENDENT_REPLICATION,51010,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5963379073311186,0.04538073648832015,1.0,3.276504728336329,3.1730180838005198,0.6289165071213715
INDEPENDENT_REPLICATION,51010,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06296686761210375,0.042117016655506545,1.0,3.2444129942700544,0.24474707630356168,0.06670200913681715
INDEPENDENT_REPLICATION,51010,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6973142871580826,0.09649563859014822,1.0,2.755702329007449,0.44176443628187617,0.8392812134776201
INDEPENDENT_REPLICATION,51010,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.006300232578899,0.03973784678757256,1.0,3.287897680190066,1.0161664493938292,1.0
INDEPENDENT_REPLICATION,51011,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.038770068983855974,0.010634488665935972,1.0,3.3422434638820384,0.15819845303188887,0.021937143850346785
INDEPENDENT_REPLICATION,51011,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.009101042460659,0.6694273537897203,0.25,3.3693838152167253,0.6574201243194718,0.17964822400465266
INDEPENDENT_REPLICATION,51011,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06960269972992404,0.07313725477749243,1.0,3.147211813153001,0.22498959770129034,0.030385059455522005
INDEPENDENT_REPLICATION,51011,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5384317407569457,0.055231451484118524,1.0,3.320610261586106,3.185740974929608,0.6084820388761955
INDEPENDENT_REPLICATION,51011,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0771080190943297,0.04859649183706761,1.0,3.117043765245987,0.2565865584094245,0.056619838613601474
INDEPENDENT_REPLICATION,51011,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6781480904729484,0.06333254538813024,1.0,2.805996628629602,0.38810980380794696,0.8621717328967148
INDEPENDENT_REPLICATION,51011,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.1098597418754954,0.03097258161219155,1.0,3.301744959400195,1.144805249731544,1.0
INDEPENDENT_REPLICATION,51012,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03583289699254545,0.011425150891242429,1.0,3.2819033340928456,0.1494324878813757,0.019372046366270643
INDEPENDENT_REPLICATION,51012,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9928506084408152,0.5074002737410154,0.6666666666666666,3.4079826065564216,0.6989427824169099,0.10926282807329309
INDEPENDENT_REPLICATION,51012,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05721268894647362,0.03769215255927479,1.0,3.178376284043368,0.19445793702183958,0.032154535440794364
INDEPENDENT_REPLICATION,51012,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.4742144383764706,0.045715067065669086,1.0,3.324046666809595,3.1513513585578865,0.6288470493030923
INDEPENDENT_REPLICATION,51012,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0539046391717966,0.041286203459603835,1.0,3.212170530566072,0.238245611607561,0.039474842559174966
INDEPENDENT_REPLICATION,51012,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,2.0667898141217345,0.07695540669995599,1.0,2.850405935471284,0.5877120423292231,0.7708245876738578
INDEPENDENT_REPLICATION,51012,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.831401443455741,0.06120587101997559,1.0,3.2952791887118673,1.0156940237165308,1.0
INDEPENDENT_REPLICATION,51013,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.041148889122517414,0.011609731803240892,1.0,3.3284865256803107,0.14736975653656642,0.020299661466875438
INDEPENDENT_REPLICATION,51013,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9971149960241452,0.7275523512595169,0.4166666666666667,3.279961734316772,0.5901964881153338,0.11777685891236467
INDEPENDENT_REPLICATION,51013,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0645846698461037,0.0811570333418037,1.0,3.110723400366427,0.1961889474176909,0.06116096210917314
INDEPENDENT_REPLICATION,51013,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6211287470571127,0.023625369772006098,1.0,3.3632628795208936,3.3695637813222494,0.6290920575576806
INDEPENDENT_REPLICATION,51013,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07823471096797614,0.05054474513735377,1.0,3.2674131732627334,0.2510928810181652,0.06852151483339741
INDEPENDENT_REPLICATION,51013,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7438734682163193,0.020820483297875392,1.0,2.859541860059914,0.5632653810085474,0.8422597474649389
INDEPENDENT_REPLICATION,51013,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.1248538372092276,0.030891452626234855,1.0,3.3045892449375893,1.0997338325709023,1.0
INDEPENDENT_REPLICATION,51014,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.033885106197836655,0.01027415928491321,1.0,3.265781534991074,0.14953775373958111,0.02399536053873295
INDEPENDENT_REPLICATION,51014,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0111381320585084,0.6273759235989919,0.25,3.247064154159046,0.5928612864664637,0.1840541403881983
INDEPENDENT_REPLICATION,51014,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06687938333122156,0.04043439995309739,1.0,3.1466121308441437,0.19406072597512228,0.02573309069110117
INDEPENDENT_REPLICATION,51014,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6277693690221127,0.019415375030191192,1.0,3.294281537859174,3.1760852296366022,0.648466705180668
INDEPENDENT_REPLICATION,51014,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06806482502909854,0.03340884806298565,1.0,3.1899421441407214,0.2506378241560349,0.04595395410396842
INDEPENDENT_REPLICATION,51014,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.8997616905901826,0.078957640695415,1.0,2.7885140640854047,0.4557215836878995,0.7814176314344994
INDEPENDENT_REPLICATION,51014,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.857319301490179,0.0655242094797303,1.0,3.296520937728171,0.7537276138994213,1.0
INDEPENDENT_REPLICATION,51015,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.05175198888333986,0.01309274176916834,1.0,3.301466665939424,0.14791510063938676,0.030763101653834803
INDEPENDENT_REPLICATION,51015,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.005435974413578,0.733128604862078,0.75,3.336259662285605,0.6243243428596157,0.16755708896921806
INDEPENDENT_REPLICATION,51015,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07076664210199965,0.09267132888719762,1.0,2.98850771707703,0.19154608097816322,0.05074220923846775
INDEPENDENT_REPLICATION,51015,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5456634877770532,0.04300200431961677,1.0,3.312947146641312,3.200121025304582,0.6213352466847779
INDEPENDENT_REPLICATION,51015,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.07727429116289788,0.02614309205075555,1.0,3.116944593849161,0.25166585418901394,0.053284776218144196
INDEPENDENT_REPLICATION,51015,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7486534050337763,0.06920084592510505,1.0,2.7051800924606626,0.40903295266878725,0.8394678629421193
INDEPENDENT_REPLICATION,51015,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.0832663622884304,0.029366550599218288,1.0,3.395584212914914,0.9975381170419081,1.0
INDEPENDENT_REPLICATION,51016,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.032248834834246135,0.012630707989199482,1.0,3.3373363615790606,0.15567459180045326,0.024986693515665456
INDEPENDENT_REPLICATION,51016,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0105997146165715,0.5202601334405689,0.4166666666666667,3.2777739360231806,0.5966670234845352,0.10469374539355687
INDEPENDENT_REPLICATION,51016,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0684711557297368,0.03130755992444463,1.0,3.1862724608830346,0.21933661630059081,0.04661321691055082
INDEPENDENT_REPLICATION,51016,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.4613298950095919,0.04190895947173815,1.0,3.292297657733746,3.0986469680283104,0.5989762590499252
INDEPENDENT_REPLICATION,51016,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06894646229467767,0.060777283462952546,1.0,3.198469639095692,0.26248066387680835,0.07660209148923973
INDEPENDENT_REPLICATION,51016,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.590904782795591,0.07608466911884076,1.0,2.6451011065470427,0.322868443245902,0.893600975448589
INDEPENDENT_REPLICATION,51016,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.026291735823796,0.033780189155940235,1.0,3.3975312943969773,0.9911651504918806,1.0
INDEPENDENT_REPLICATION,51017,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03371570550560102,0.011476406884009195,1.0,3.3137762030579543,0.13951605274475576,0.021241868558242276
INDEPENDENT_REPLICATION,51017,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0067549425059292,0.7249336902295035,0.5,3.3191044791144924,0.6392717867744518,0.14862502354057663
INDEPENDENT_REPLICATION,51017,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0663031489053108,0.1240710945818277,1.0,2.987730755961276,0.17487427452468376,0.031167722807366238
INDEPENDENT_REPLICATION,51017,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.513572554135811,0.03701062753463407,1.0,3.4070193114071876,3.1976199444203837,0.6386746676065441
INDEPENDENT_REPLICATION,51017,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07846633035354933,0.033716358640501064,1.0,3.2138709757754915,0.25980405402780693,0.04033635435175895
INDEPENDENT_REPLICATION,51017,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7150092580138074,0.0862575974718185,1.0,2.812239299827022,0.4565791795526435,0.8308519503248667
INDEPENDENT_REPLICATION,51017,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.104950535428823,0.03368121744905098,1.0,3.369047023324666,0.7207148994189044,1.0
INDEPENDENT_REPLICATION,51018,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0451159515756222,0.010161931357674492,1.0,3.3250709031352885,0.15320028812892178,0.03114945537577037
INDEPENDENT_REPLICATION,51018,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0090341107122716,0.6585287894857484,0.5,3.290900119767757,0.5713659926085608,0.12136770903635592
INDEPENDENT_REPLICATION,51018,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07740816226009348,0.05108835113142642,1.0,3.0809671400970684,0.1573074550991584,0.0410702058993173
INDEPENDENT_REPLICATION,51018,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5238676684804136,0.060180795160204595,1.0,3.2617362892462625,3.1522404933424335,0.6267704708704299
INDEPENDENT_REPLICATION,51018,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.053361810521219695,0.05709759931808568,1.0,3.2386871481786583,0.280381939125441,0.09765861517457648
INDEPENDENT_REPLICATION,51018,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7650127934842585,0.05259724890567608,1.0,2.7596443734896123,0.34811628330580424,0.8382765641963058
INDEPENDENT_REPLICATION,51018,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.9466495042205807,0.03097281235880961,1.0,3.3294590269749684,1.0490562365904172,1.0
INDEPENDENT_REPLICATION,51019,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04703066528527855,0.010793439713278093,1.0,3.267546851281299,0.14901080424779437,0.019743869318854797
INDEPENDENT_REPLICATION,51019,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0079255665380473,0.570284187117449,0.5833333333333334,3.4029739387370825,0.6655701235235071,0.16847357681477934
INDEPENDENT_REPLICATION,51019,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0579719508617674,0.044355776149605466,1.0,3.1701120695983533,0.19015081573241646,0.03856916805979878
INDEPENDENT_REPLICATION,51019,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.520349340282095,0.03166005111849229,1.0,3.3058842775092305,3.1651973669168547,0.6448053492042035
INDEPENDENT_REPLICATION,51019,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.071849427046097,0.04730867414593553,1.0,3.1945857783609832,0.2552647299312418,0.04908373706303961
INDEPENDENT_REPLICATION,51019,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6779641636896594,0.02203101069639212,1.0,2.7366947651762317,0.41137902943353416,0.8659707736175722
INDEPENDENT_REPLICATION,51019,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.3182739119619162,0.03103144243492615,1.0,3.2935944072139502,0.9973114775638432,1.0
INDEPENDENT_REPLICATION,51020,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04605952705256753,0.015566930934740214,1.0,3.332094247541641,0.16469968811065597,0.015982810436771813
INDEPENDENT_REPLICATION,51020,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.005791875488839,0.7659344198774024,0.3333333333333333,3.281478457461323,0.5717604619314673,0.17596960841169004
