cohort,family,seed,n_observed,state,beta_hat,beta_se,relevant_instruments,max_overidentification_z,max_negative_control_z,z_critical,causal_authority_granted,has_exclusion_debt,has_measurement_debt
REPLICATION,V0_VALID,60095,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7826549336348496,0.01996327674097002,2,1.8008810650474731,0.5777531575007228,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60096,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8175974588590119,0.01874041703158526,2,1.194019949590159,1.3895784958601314,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60097,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.807201812730948,0.019232556938639532,2,0.2450746394679237,0.619024065745574,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60098,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8076418624616731,0.01942327609035951,2,0.24938607692100634,0.9296426608374941,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60099,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.827259721103907,0.018200341032362875,2,0.615883601515272,2.1045511030843715,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60100,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8162550215089877,0.020099767469041817,2,0.4384411451000638,0.34061334709752494,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60101,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7760449046096699,0.019861808012403188,2,0.4766683730879887,0.3060356598100125,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60102,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8205119865712239,0.019450995608905928,2,1.089858648789799,1.6482786540539516,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60103,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8160592313793441,0.019106088892069467,2,0.6284753562409935,1.8934073617823173,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60104,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8355357807600697,0.018372308024655913,2,0.7583614384363315,2.197647091861466,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60105,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7946716193043095,0.019936825948959975,2,0.9690312596841243,0.7244252208381324,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60106,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7839306598397121,0.019537388660234852,2,0.505093246157006,0.46914958591693906,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60107,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8370932334167218,0.018473228116260718,2,0.464992885889896,1.3299381346052923,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60108,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8197493538009785,0.019241494559388353,2,0.18405945125377887,1.4465093636481978,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60109,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7899764322885501,0.019929566061750312,2,0.1933517997905047,0.46393729124657396,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60110,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8053848602407925,0.019931090606958878,2,0.659355798602028,0.7832870181873128,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60111,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8108292906882135,0.018970729799190515,2,0.4361824962277366,1.8107484995617695,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60112,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8363113207977649,0.018497550474085255,2,0.4878954325263323,1.9123614402370925,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60113,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7908445144794362,0.019394606786177753,2,1.0061570792621584,1.0787936860640286,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60114,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.746818624350045,0.02030831758632634,2,0.690723210090176,1.1251858245472282,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60115,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8103375611217508,0.019796227518750306,2,0.5878153509416525,0.6283444418415952,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60116,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7627543161051155,0.020549409234913354,2,0.08835669219329995,0.9267078104630325,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60117,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8161325921431727,0.01905988257513592,2,0.22938549065963273,0.26243363862566904,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60118,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8102690817100285,0.019030907575907016,2,1.083151392163202,0.39654745844695366,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60119,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.812038894782727,0.018931314837104998,2,1.8019876716331213,1.777203673741724,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60120,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8344822306278433,0.019082545946135187,2,0.543030568426043,1.989579047396815,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60121,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7695547036581317,0.02025643161090194,2,0.5049647525855664,0.8516796463610369,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60122,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7943798456528038,0.020229442242437796,2,0.8893033528880762,1.4315055665193077,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60123,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7642641085429566,0.02144432637949866,2,0.6196239087928627,2.220029693193315,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60124,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8146582454536361,0.01919756711962808,2,1.1333012674349727,1.6301681788648803,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60125,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8111826550920549,0.019055852160529012,2,0.17620540242063296,0.43832920661400276,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60126,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7891517652636859,0.01930255782504571,2,0.662480501898699,0.9888251024946724,3.090232306167813,False,True,True
REPLICATION,V0_VALID,60127,4096,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8064434059207052,0.01929044352036377,2,0.30947945756586415,1.2022607102090757,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60000,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2751883598945413,0.01697447306915231,2,10.882956508610217,0.7632117935635024,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60001,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2906975571257022,0.01713819890315101,2,12.114688650890763,0.7361976472059614,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60002,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.25941017967717,0.017103812568458776,2,10.69253913831014,0.8167715318812364,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60003,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2709546036196917,0.016559131548147633,2,12.158815085101589,0.8921750903560626,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60004,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2716712879498224,0.017001766671811823,2,11.993593924830046,1.1486354601275073,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60005,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2554417420983908,0.017155419688661463,2,11.680452965488358,0.5326411916564918,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60006,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2662943789077765,0.01660475959711487,2,11.174799372769606,0.2513479725681037,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60007,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2755787307879527,0.017574961756420548,2,11.571791294131218,0.7941675484866123,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60008,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2635563132541916,0.018060415404444485,2,11.149005092905863,0.9402564663491808,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60009,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.262649838386888,0.017279571033225735,2,11.648792368153295,0.9480891665693743,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60010,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.256667074197825,0.016882537709621583,2,11.554820265823064,0.5975822893034952,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60011,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.277045862037644,0.016832757777772604,2,11.031337075973177,0.16176377167305464,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60012,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2486556109005829,0.016552605469808454,2,11.381408032798193,0.6850693214805784,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60013,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2567012881787525,0.017478763785434486,2,11.923410391811395,0.2738456041430394,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60014,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2650726645828985,0.016407864270960734,2,11.539616023659551,1.6423432057670753,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60015,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2755338970603443,0.017357267070505087,2,11.332658092662033,1.6013756057425956,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60016,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2932370484522888,0.017686282454408064,2,11.53239313840494,1.931427233800811,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60017,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2883829081029095,0.01675785450567095,2,11.188705511671367,0.442647134167786,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60018,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2727973428307298,0.017211903633088086,2,11.960074018556918,1.6235282273653924,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60019,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2493578891612849,0.016031234798529026,2,9.955287693102301,0.9582529754994425,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60020,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2874416545615064,0.017312584744942544,2,11.635391847400909,0.7991864053505029,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60021,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2456903890914908,0.018170456351993013,2,10.749087904099486,0.9895468443278675,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60022,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2746369984640056,0.016927591935325358,2,11.182718165132526,0.9885428225305843,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60023,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.284696979917381,0.017314653885335637,2,11.937013127115518,1.6202315168770278,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60024,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2517888856554662,0.01646212806914179,2,11.2574540773423,0.6732095202322194,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60025,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2539610765255904,0.01743258080071597,2,11.444593517440588,0.944613746675126,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60026,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2845895965377416,0.017658219529750895,2,12.040191804644005,0.6757409625476717,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60027,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2690057797759149,0.01679001305586617,2,11.497554673735829,0.5240754492306448,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60028,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2624086364343396,0.01691702973810695,2,10.900257529732876,0.44564214848699957,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60029,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.267748796863722,0.016683092529407754,2,12.133282632144635,1.5353342268890982,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60030,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2542453235012456,0.016933697539808275,2,11.144912485731615,0.4537252908730742,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60031,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2545609697956441,0.017447534218275506,2,10.652247705781985,1.314875539609527,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60032,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2910282482029312,0.017838846721599064,2,11.134347657963303,0.4554409230527453,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60033,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.268719937069616,0.01755628782840533,2,11.392370717730161,1.1443527179423985,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60034,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2742021487500603,0.016655489676425363,2,12.147306578267422,1.1197973124365899,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60035,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2350753146552307,0.016888326635122932,2,11.440016069314797,1.0221959837070869,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60036,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2695460316535145,0.016473783476340192,2,12.180804894691228,1.4981646254897711,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60037,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2651339732397824,0.016876164730811574,2,12.176753255859275,0.6900921985224201,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60038,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2754847325190473,0.017629072284818494,2,11.027164862049174,2.3623399251135475,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60039,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2673106918484798,0.016975081175924424,2,11.458518512044611,0.572322588133882,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60040,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2735553232762495,0.016847363552660703,2,12.340977382412435,1.920091172152058,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60041,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2726974211504527,0.017323280860294464,2,10.890326869213116,1.1451647622603511,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60042,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2428625530811688,0.016763001285011646,2,11.894531773491615,0.7361026938158404,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60043,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2999018099043953,0.017011410382304776,2,12.523523618467822,0.6400179262108214,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60044,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2547880031300314,0.01693555940750744,2,10.32636813606157,1.2584467404025328,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60045,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2316216093844627,0.016505843300196107,2,10.687984388430053,1.2576966114300663,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60046,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2627071092551823,0.016729715937659352,2,10.728960835162058,0.6426343172434636,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60047,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2568398851523488,0.016902232469175552,2,11.222398037906059,0.6913903667976852,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60048,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2633703995876386,0.016350687696753578,2,12.018296131267691,0.4720485460773566,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60049,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2500786416053677,0.016813165104193634,2,11.281749913383859,1.915450766516044,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60050,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.256896824781954,0.01733267083146979,2,11.331368974788765,1.4580414163854227,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60051,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2885838959549893,0.017344624252578236,2,11.564038532647661,0.5332220315111819,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60052,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2605896473971219,0.01699954487730136,2,10.345437303635455,1.6231270528821042,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60053,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2638823118425446,0.017447640849369214,2,12.437087020370116,1.9843858762785622,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60054,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.273671124665644,0.01681363432811615,2,11.231859160203964,0.8986476751799335,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60055,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2432519071806758,0.01730211972813555,2,11.364683070888375,1.1702788198895613,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60056,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2891051668887072,0.01687099085827452,2,11.410504402496983,1.5914010624410329,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60057,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2580856219731786,0.016794434871917244,2,10.73359313092766,0.3259811896803395,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60058,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2579671195986732,0.016585757120779303,2,12.267065759795441,1.1168988580035555,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60059,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2587880953611987,0.016723935901339096,2,10.592813140743903,0.6773889069496083,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60060,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2647860388775498,0.016595898961052662,2,11.453639415271509,0.48480073276107644,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60061,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2856577282371537,0.01693299451778346,2,11.898741996467564,1.0787175128374886,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60062,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.276017389467669,0.01606911177669795,2,10.764956507820752,1.5821278766259497,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60063,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2485185711942783,0.016874460622933306,2,11.188145608240792,1.0253808988744446,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60064,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.3034098162010141,0.0162967421033699,2,11.404465712167678,2.5275774856831483,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60065,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2745524035677667,0.017491503351276576,2,12.263043321952775,0.9828716259610459,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60066,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2396076222014107,0.017594262805519647,2,11.102781481726337,1.8210193618459523,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60067,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.269809560488197,0.017064036371175734,2,10.815718325088408,0.518781486780927,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60068,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2583540786242908,0.016626782055097888,2,12.031987794456994,1.066285199560978,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60069,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.271407097532076,0.01670163722839712,2,11.460057175131727,0.0784577964379978,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60070,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2940685074494374,0.017795282846355984,2,11.724476762131527,0.717433336382001,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60071,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.257600296633889,0.016743537215894215,2,11.822454287307517,1.5743903854354944,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60072,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2804989794966426,0.017025486849020794,2,11.569428625172565,0.7441208840681279,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60073,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2636061413416728,0.016716572840961758,2,10.596946870294554,2.146175708304973,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60074,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2957638093526023,0.01597970621138315,2,11.156889769594086,2.3708429705555756,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60075,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.271902137876768,0.015933777845096784,2,11.843477100163515,1.6486566101586675,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60076,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2554863080430385,0.016990057679478157,2,11.046065049077637,1.8862647620204964,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60077,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2728881478602825,0.017257443333606744,2,12.19439936367985,1.792477600329879,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60078,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2612631191130834,0.01774173857430949,2,11.92496609967833,1.301492117209023,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60079,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.267813955934435,0.016702905929444387,2,11.126738631791273,1.337404529722381,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60080,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2645714164446564,0.01660928488256951,2,11.013615655295832,0.4224224127222461,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60081,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2717716374901746,0.017009369257602398,2,11.27375503036716,1.0829850379745718,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60082,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2778340621585926,0.017008959428536783,2,10.92265497332782,1.6546862914668419,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60083,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2868276655550803,0.01698678194922807,2,11.77995641286631,0.6924634725575297,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60084,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2892496841863086,0.017517483318178022,2,11.667225630036986,1.0606315632893237,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60085,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.253786109130998,0.0166481989303038,2,11.553448530431467,0.8897173098588208,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60086,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2539414973163086,0.016656272878557823,2,11.597241104287091,2.1000888261633004,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60087,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2670508401529539,0.01655705125328286,2,11.830893998465147,0.6765772345867772,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60088,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.271291090816489,0.0167857953819786,2,10.786737949786216,1.4192104953552995,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60089,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2848471072117806,0.016646237747341204,2,11.655241417278022,1.2813901116308009,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60090,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2370397917857958,0.016544277862229503,2,11.440242872245069,1.8398247367603338,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60091,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.251065538033369,0.016454574870631716,2,10.151460362823753,0.7569313565059158,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60092,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2552350442845348,0.016802280152917987,2,12.195812821355831,1.5220595004918258,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60093,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.2432680708229518,0.016925174450929937,2,10.521366670581711,1.0074215366147656,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60094,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.277858588868208,0.01629099945116771,2,10.909696635935507,0.8250134937297247,3.090232306167813,False,True,True
REPLICATION,V1_DIRECT_NONPROPORTIONAL,60095,4096,IDENTIFYING_ASSUMPTION_VIOLATED,1.244932575081007,0.01726517316158117,2,10.62746823564198,0.5777531575007228,3.090232306167813,False,True,True
